systemName;region;route;banner;abbrev;city;root;altRouteNames;
ausnswtd;AUS-NSW;BMD;;;Blue Mountains Drive;ausnsw.bmd;
ausnswtd;AUS-NSW;TD1;;JRP;John Renshaw Parkway;ausnsw.td001jrp;
ausnswtd;AUS-NSW;TD1;;Jen;Jenolan Caves Road;ausnsw.td001jen;
ausnswtd;AUS-NSW;TD2;;Lue;Lue and Glen Alice Roads;ausnsw.td002lue;
ausnswtd;AUS-NSW;TD2;;;The Bucketts Way;ausnsw.td002;
ausnswtd;AUS-NSW;TD3;;;Killarney Gap and Copeton Dam Roads;ausnsw.td003;
ausnswtd;AUS-NSW;TD3;;Sof;Hill End and Sofala Roads;ausnsw.td003sof;
ausnswtd;AUS-NSW;TD4;;;Inverell Tourist Drive;ausnsw.td004;
ausnswtd;AUS-NSW;TD4;;Sof;Hill End and Sofala Roads;ausnsw.td004sof;
ausnswtd;AUS-NSW;TD4;;Jer;Jervis Bay Tourist Drive;ausnsw.td004jer;
ausnswtd;AUS-NSW;TD5;;;Burrendong Way;ausnsw.td005;
ausnswtd;AUS-NSW;TD5;;Dal;Dalmeny Drive;ausnsw.td005dal;
ausnswtd;AUS-NSW;TD6;;;The Lakes Way;ausnsw.td006;
ausnswtd;AUS-NSW;TD7;;;Oracles Way;ausnsw.td007;
ausnswtd;AUS-NSW;TD7;;Boo;Boonoo Boonoo National Park;ausnsw.td007boo;
ausnswtd;AUS-NSW;TD7;;Cam;Kangaroo Valley Tourist Drive;ausnsw.td007cam;
ausnswtd;AUS-NSW;TD7;;GBD;George Bass Drive;ausnsw.td007gbd;
ausnswtd;AUS-NSW;TD7;;WJR;Wee Jasper Road;ausnsw.td007wjr;
ausnswtd;AUS-NSW;TD8;;Bun;Bungendore Tourist Drive;ausnsw.td008bun;
ausnswtd;AUS-NSW;TD8;;;Manning Valley Tourist Drive;ausnsw.td008;
ausnswtd;AUS-NSW;TD8;;Kan;Kangeroo Valley Tourist Drive;ausnsw.td008kan;
ausnswtd;AUS-NSW;TD9;;Ten;Tenterfield;ausnsw.td009ten;
ausnswtd;AUS-NSW;TD9;;Jam;Jamberoo Mountain Road;ausnsw.td009jam;
ausnswtd;AUS-NSW;TD9;;;Sapphire Coast Drive;ausnsw.td009;
ausnswtd;AUS-NSW;TD10;;;Ocean Drive;ausnsw.td010;
ausnswtd;AUS-NSW;TD11;;;Mount Kiera Tourist Drive;ausnsw.td011;
ausnswtd;AUS-NSW;TD11;;Emm;Emmaville;ausnsw.td011emm;
ausnswtd;AUS-NSW;TD12;;Mac;Macleay Valley Way;ausnsw.td012mac;
ausnswtd;AUS-NSW;TD12;;SWR;South West Rocks;ausnsw.td012swr;
ausnswtd;AUS-NSW;TD12;;TBG;Trial Bay Gaol;ausnsw.td012tbg;
ausnswtd;AUS-NSW;TD12;;;Picton Tourist Drive;ausnsw.td012;
ausnswtd;AUS-NSW;TD14;;Gra;Grassy Head Road;ausnsw.td014gra;
ausnswtd;AUS-NSW;TD14;;;Moss Vale Tourist Route;ausnsw.td014;
ausnswtd;AUS-NSW;TD15;;Gii;Giinagay Way;ausnsw.td015gii;
ausnswtd;AUS-NSW;TD15;;;Fitzroy Falls Tourist Drive;ausnsw.td015;
ausnswtd;AUS-NSW;TD16;;Bun;Bundanoon Tourist Drive;ausnsw.td016bun;
ausnswtd;AUS-NSW;TD16;;;Hungry Head Road;ausnsw.td016;
ausnswtd;AUS-NSW;TD17;;;Waterfall Tourist Drive;ausnsw.td017;
ausnswtd;AUS-NSW;TD17;;Ber;Berrima Tourist Drive;ausnsw.td017ber;
ausnswtd;AUS-NSW;TD18;;;Coffs Harbour;ausnsw.td018;
ausnswtd;AUS-NSW;TD19;;;Armidale;ausnsw.td019;
ausnswtd;AUS-NSW;TD21;;;Thunderbolts Way;ausnsw.td021;
ausnswtd;AUS-NSW;TD22;;Mac;Clarence River Tourist Drive (Maclean);ausnsw.td022mac;
ausnswtd;AUS-NSW;TD22;;;Clarence River Tourist Drive (Grafton);ausnsw.td022;
ausnswtd;AUS-NSW;TD23;;;Nundle;ausnsw.td023;
ausnswtd;AUS-NSW;TD24;;;Hinterland Way;ausnsw.td024;
ausnswtd;AUS-NSW;TD25;;;Currabubula Tourist Drive;ausnsw.td025;
ausnswtd;AUS-NSW;TD26;;;Evans Head Tourist Drive;ausnsw.td026;
ausnswtd;AUS-NSW;TD28;;;Coolamon Scenic Drive;ausnsw.td028;
ausnswtd;AUS-NSW;TD30;;;Byron Bay Road;ausnsw.td030;
ausnswtd;AUS-NSW;TD31;;;Dungog;ausnsw.td031;
ausnswtd;AUS-NSW;TD32;;;Mount Burrell Tourist Drive;ausnsw.td032;
ausnswtd;AUS-NSW;TD33;;;Wollombi Tourist Drive;ausnsw.td033;
ausnswtd;AUS-NSW;TD34;;;Numinbah Road;ausnsw.td034;
ausnswtd;AUS-NSW;TD36;;;Tyalglum Road;ausnsw.td036;
ausnswtd;AUS-NSW;TD38;;;Tweed Coast Road;ausnsw.td038;
ausnswtd;AUS-NSW;TD38;;Chi;Tweed Coast Road (Chinderah);ausnsw.td038chi;
ausnswtd;AUS-NSW;TD40;;;Tweed Valley Way;ausnsw.td040;
ausnswtd;AUS-NSW;TD42;;;Tomewin Road;ausnsw.td042;
